video_id,first_trending_ts,views_day1,likes_day1,dislikes_day1,comments_day1,likes_ratio,comments_ratio,category_name,days_trending(target)
XYfulkXyDHU,2018-02-02,72821,1454,35,75,0.9764942914707858,0.0010299226871369523,Entertainment,1
XZo5o1Y0h9o,2017-12-29,659043,17796,1168,4656,0.9384096182240034,0.007064789399174257,Education,8
X_tYrnv_o6A,2017-11-21,251683,20617,137,2526,0.9933988628698083,0.010036434721455163,Education,8
XblV5A1PlDo,2018-01-26,239907,28340,551,3607,0.9809283167768509,0.015034992726348126,Music,7
XbuQAbG2AZ0,2017-12-01,224270,7006,331,1127,0.9548861932670029,0.005025192847906541,News & Politics,5
Xc675sarBYc,2017-12-21,390785,28140,729,5122,0.9747479995843292,0.013106951392709546,Pets & Animals,9
XcSMdhfKga4,2017-12-22,1272195,22350,1745,1937,0.9275783357543059,0.0015225653300005109,Entertainment,13
XcUiOyKclOI,2017-11-23,58677,2972,19,206,0.9936476094951521,0.0035107452664587487,Music,7
XcdLVKYsHHU,2018-01-14,2417642,352929,1862,29961,0.9947518398155534,0.01239265366832641,Music,3
XcqS9okipTU,2018-02-26,136527,8361,107,738,0.9873641946150212,0.0054055241820299285,Science & Technology,11
XgbFJUpbk8A,2018-03-20,169684,1680,277,688,0.858456821665815,0.004054595601235237,Entertainment,1
XiIShINrftE,2017-12-12,593266,23436,2299,1761,0.9106664076160871,0.002968314381744445,Music,6
XisRqF3ympA,2017-11-23,15203,399,13,80,0.9684466019417476,0.005262119318555548,Howto & Style,2
XkGTE4WMMko,2018-04-02,294976,16774,584,2489,0.9663555709183086,0.008437974614883922,Howto & Style,6
XkVwqEdYlNA,2017-12-14,299914,15112,153,1119,0.9899770717327219,0.0037310695732776728,Entertainment,7
Xl38SuxyrgM,2017-11-14,16305,147,13,47,0.91875,0.002882551364612082,Sports,1
XltvwqBZIPc,2018-02-05,103683,1776,78,188,0.9579288025889967,0.0018132191391067001,Travel & Events,9
XoAf_I3ULwE,2018-02-19,59084,385,115,964,0.77,0.01631575384198768,News & Politics,2
Xpw0ts8RTfk,2017-12-07,41433,1100,52,299,0.9548611111111112,0.0072164699635556195,Entertainment,5
XrDlDj9DfZs,2017-11-15,60564,975,66,106,0.9365994236311239,0.0017502146489663827,Entertainment,2
XrvedhkDN5A,2018-03-16,398191,12956,247,3242,0.9812921305763842,0.008141821387223719,Entertainment,14
XsVy4ImgM0o,2017-12-13,40117,4635,28,351,0.9939952820072915,0.008749407981653664,Music,6
XspEs1x9cPU,2018-01-12,490426,13459,571,1303,0.9593014967925874,0.0026568738199035124,News & Politics,3
XtlLI_pBC3s,2018-01-19,2044173,157423,2105,19183,0.9868048242314829,0.00938423509164831,Comedy,7
XvHgyZYz2LY,2017-11-30,12052,658,7,48,0.9894736842105263,0.003982741453700631,Howto & Style,3
XwDTzD75fT4,2017-12-22,12258,1326,37,161,0.9728539985326485,0.013134279654103442,Music,13
Xx1tK0RyZxs,2018-01-27,32941,255,5,3,0.9807692307692307,9.10719164566953e-05,Entertainment,3
XxBr02E3C0k,2018-02-02,176254,2550,135,158,0.9497206703910615,0.0008964335561178754,Comedy,1
XxvQIaCJ9Xw,2018-02-05,229709,783,20,93,0.975093399750934,0.0004048600620785429,Film & Animation,5
Xyb1fsPG-Xk,2018-05-07,348754,2540,293,1774,0.8965760677726792,0.00508668000940491,News & Politics,7
XzvHSMEBFjE,2018-02-18,626685,16761,203,903,0.9880334826691818,0.0014409152923717658,Sports,11
XzzQL96yAwE,2018-04-27,285717,10235,849,2032,0.9234031035727174,0.007111932436641852,Comedy,14
Y-R3QdTGeLg,2018-04-20,327511,378,41,76,0.9021479713603818,0.00023205327454650377,Sports,9
Y-iFgDK_D5s,2018-01-22,1481728,64756,1015,10121,0.9845676666007815,0.006830538398410505,Pets & Animals,7
Y0KgYB3wIGo,2018-05-23,1813229,31802,1056,986,0.9678617079554447,0.0005437812874159856,Entertainment,3
Y1IMfvF8aQ0,2018-01-03,874106,94695,2342,6644,0.975864876284304,0.007600908814262801,Music,3
Y1n8F4uClUU,2017-11-19,831968,3925,221,769,0.9466956102267245,0.0009243143967075656,Autos & Vehicles,8
Y2-JjnW3w2g,2017-11-17,39504,1389,92,696,0.937879810938555,0.01761846901579587,Entertainment,3
Y3TmKEeBUMM,2018-01-04,86582,2683,260,1363,0.9116547740400951,0.015742302095123697,Entertainment,2
Y4357OXULfc,2018-01-19,598726,10254,313,2749,0.9703794832970569,0.004591415772824297,Entertainment,7
Y62ExbHI4Yk,2017-12-13,264902,7478,608,1555,0.9248083106604007,0.005870095356018452,Education,7
Y6eKxjMA9ek,2017-11-14,175852,15909,200,852,0.9875845800484201,0.004844983281395719,Entertainment,1
Y6sVQu-6uL0,2018-01-06,55643,477,45,348,0.9137931034482759,0.0062541559585212875,People & Blogs,4
Y6zucdAzNi4,2017-12-20,7490,425,4,50,0.9906759906759907,0.006675567423230975,Entertainment,9
Y7u45kMINgE,2018-04-22,1095157,4520,401,807,0.9185124974598659,0.0007368806481627748,Sports,1
Y9nDagqKL7Q,2017-11-15,394709,25188,281,1345,0.9889669794652323,0.0034075736808636234,Film & Animation,7
YA9DiShszX8,2018-04-20,1074999,42518,1909,3713,0.9570306345240507,0.003453956701355071,Entertainment,3
YBgabneSziQ,2018-02-24,81805,3455,196,365,0.9463160777869077,0.0044618299614937965,Music,10
YBpdL9hSac4,2018-02-15,1948452,122015,2256,13768,0.9818461266103918,0.007066122234471262,Film & Animation,11
YDyqnYhxTTw,2018-01-09,354886,1002,315,112,0.7608200455580866,0.0003155943035228214,Entertainment,1
YEGhKwpEKEw,2017-12-22,105869,8305,78,870,0.9906954550876774,0.00821770301032408,Howto & Style,12
YF6xzqOfCD8,2017-12-05,153131,12441,48,548,0.9961566178236848,0.003578635286127564,Education,6
YF8415hDtEg,2017-12-06,63899,529,44,277,0.9232111692844677,0.004334966118405609,Sports,2
YFHHGETsxkE,2018-02-25,282380,35093,303,1944,0.9914397107017742,0.006884340250725972,Film & Animation,13
YGOesyoKLI4,2018-02-01,50348,840,21,223,0.975609756097561,0.004429172956224676,Sports,1
YHDbsyyjld0,2017-11-14,46571,4250,16,408,0.9962494139709329,0.008760816817332675,Pets & Animals,1
YHdOh90kGHQ,2018-04-02,811131,53635,835,3888,0.9846704608041124,0.004793307123017121,People & Blogs,5
YJ25apqV-C8,2018-03-28,297200,2666,729,332,0.7852724594992636,0.001117092866756393,Entertainment,8
YKkp4jZlIfQ,2018-05-27,1364324,31806,2184,12458,0.9357458075904678,0.009131262075577356,Entertainment,2
YL9sNrOlK-I,2017-11-29,528664,9387,140,727,0.9853049228508449,0.0013751645657733456,Sports,5
YLPNjaAOrBw,2018-01-30,4683106,763,60,178,0.9270959902794653,3.800896242792711e-05,Entertainment,2
YML2DM0K8DQ,2018-03-23,164214,3411,288,215,0.9221411192214112,0.0013092671757584614,Music,14
YMdo_0H1thU,2018-05-20,226143,6543,142,377,0.9787584143605086,0.0016670867548409635,Entertainment,7
YNpCXG66_PA,2018-01-25,27229,795,15,80,0.9814814814814815,0.002938043997208858,Pets & Animals,5
YOrIZowHR5I,2018-01-12,146218,6859,369,1411,0.9489485334809076,0.00964997469531795,Howto & Style,4
YOxo2IUFnr4,2018-02-10,32566,927,10,49,0.9893276414087513,0.0015046367377018978,Entertainment,8
YQ1cEC6FZRg,2018-02-26,56085,967,136,77,0.8766999093381687,0.0013729161094766871,Howto & Style,9
YRRczTwopgA,2017-11-22,27225,1966,47,374,0.9766517635370094,0.013737373737373737,Film & Animation,6
YS2y_12IWlA,2018-02-09,692069,22007,547,2595,0.9757470958588277,0.003749626121094862,Science & Technology,10
YVfyYrEmzgM,2017-11-14,78044,5398,53,385,0.9902770133920381,0.004933114653272513,Education,6
YWVylysTNIA,2018-01-27,65758,477,15,33,0.9695121951219512,0.0005018400802944129,Pets & Animals,6
YXTzMOmmEfE,2018-01-13,966029,103296,759,7304,0.9927057805967998,0.00756084962252686,Music,6
YYLzss58CLs,2018-05-12,818813,24331,1044,3122,0.9588571428571429,0.003812836386329968,News & Politics,2
YZ1UN5gvLjQ,2018-03-30,2142182,89839,566,6327,0.9937392843316188,0.0029535305590281313,Entertainment,9
Y_8PXU6_BR4,2018-01-19,53236,628,24,60,0.9631901840490797,0.001127056878803817,Comedy,5
Yb2YuC7UbwI,2017-12-20,508109,12034,891,2968,0.931063829787234,0.005841266342458016,Education,9
YbHdBoHMxK4,2017-11-20,18525,1124,4,59,0.9964539007092199,0.003184885290148448,Music,3
YbQ-NgaCntk,2018-02-20,63725,1279,31,49,0.9763358778625955,0.0007689289917614751,Entertainment,9
Ye4z35i1b2Q,2018-01-08,1648982,24625,3683,3502,0.8698954359191748,0.002123734522268891,Howto & Style,4
YfOHh5mt9SM,2017-12-15,292107,35845,331,3521,0.9908502874834144,0.012053802202617534,Entertainment,6
Yhea380bYp0,2017-11-23,118094,16471,66,1283,0.9960089496281067,0.010864226802377766,Music,6
YiSsAjNtsFc,2018-01-08,229323,11241,515,2765,0.9561925825110582,0.01205722932283286,Entertainment,3
YjBB89qsupM,2017-11-17,360001,28058,385,942,0.9864641563829413,0.0026166593981683385,Music,6
YkLzdHTv3G0,2017-11-21,638074,32479,772,1865,0.9767826531532886,0.002922858477229914,Comedy,8
YkfsQKs659k,2018-01-18,540142,23226,307,2591,0.9869544894403603,0.0047968867445967915,Howto & Style,5
YlpXoQEqBWI,2017-12-13,428138,16042,395,5618,0.9759688507635214,0.013121937319275561,Science & Technology,2
YlvCVbfS9M0,2017-11-14,746092,34839,537,2541,0.9848202170963365,0.0034057462082424154,Music,3
YpUDblEURdY,2018-05-27,821589,27842,751,1771,0.9737348302031966,0.002155579006048036,Howto & Style,8
YpnV0M6XTc8,2018-01-17,63544,5120,87,420,0.9832917226810063,0.006609593352637543,Comedy,7
Yq4_YocuVeg,2017-11-23,41474,1152,17,86,0.9854576561163387,0.0020735882721705165,Entertainment,3
YqC5loCFMtk,2018-03-17,144121,7142,116,716,0.9840176357123175,0.004968047682155966,Howto & Style,10
YrVTJd6mvpE,2018-03-19,165822,3579,70,201,0.9808166620992053,0.001212143141440822,Entertainment,6
YrlVffqU7sY,2018-05-09,574998,2139,328,0,0.8670449939197405,0.0,News & Politics,4
YrzxVhbDc-4,2018-02-06,344831,242,44,76,0.8461538461538461,0.00022039781806160118,Education,6
Ysh3Z_rOa_U,2018-01-04,7251,80,4,11,0.9523809523809523,0.0015170321334988279,Comedy,4
YskVs5VyqHk,2018-02-28,1397595,64068,685,3001,0.9894213395518354,0.002147260114697033,People & Blogs,3
YsufMtUOXtI,2017-12-28,91445,1806,57,118,0.9694041867954911,0.0012903931324840068,Comedy,8
YvEGAcgpwqQ,2018-04-03,181782,5659,102,271,0.9822947404964416,0.0014907966685370388,Comedy,13
YvcIeSfaB3c,2017-12-06,990016,14361,2239,4567,0.8651204819277108,0.004613056758678648,Entertainment,1
YvfYK0EEhK4,2017-11-15,462490,14132,795,666,0.9467408052522275,0.0014400311358083418,Comedy,8
YvjhDjUbFyU,2018-05-16,424224,12907,329,1493,0.9751435478996676,0.0035193671268009354,Entertainment,7
YyGq2vjv7Qs,2018-01-20,305454,2387,683,703,0.7775244299674267,0.0023014922050456042,Entertainment,4
YywJykbEllU,2018-04-22,475766,33207,115,2308,0.9965488266010444,0.0048511242921940615,Music,11
YzTWzK2Ke5Q,2018-04-18,170928,12998,170,2618,0.987089914945322,0.015316390527005523,Music,4
Yz_VzJ4_OOo,2018-05-23,284926,8597,804,1158,0.9144771832783747,0.004064213164119807,Entertainment,5
Yzx_tSlifIw,2018-02-02,99674,299,95,22,0.7588832487309645,0.0002207195457190441,Entertainment,3
Z-0bYA5iZDo,2018-02-27,506264,6006,218,600,0.964974293059126,0.001185152410600003,Entertainment,1
Z-dLdCXhapc,2018-01-13,103423,1248,81,272,0.9390519187358917,0.0026299759241174593,People & Blogs,6
Z00-9MhEw5o,2018-01-26,112337,6961,75,279,0.9893405343945424,0.002483598458210563,Comedy,6
Z0JupszeKIo,2018-01-21,59935,612,104,444,0.8547486033519553,0.007408025360807541,News & Politics,6
Z1rZAT2GtmI,2017-11-23,1013330,29712,1320,3500,0.9574632637277649,0.0034539587301274017,Comedy,4
Z2Y8jGrkrDc,2017-12-04,199519,9595,549,696,0.9458793375394322,0.0034883895769325227,Comedy,7
Z2ttpo7c95s,2018-05-16,361157,2484,255,1124,0.9069003285870756,0.003112219893287407,News & Politics,14
Z3OZyb2iWqQ,2017-11-15,137860,1950,64,136,0.968222442899702,0.000986508051646598,Entertainment,1
Z48OG9917mg,2017-12-04,444397,18086,839,848,0.955667107001321,0.0019082037007450545,Comedy,6
Z4qNw1dPuNI,2018-03-21,355033,23971,150,1797,0.9937813523485759,0.005061501325228922,People & Blogs,14
Z7GkGeZrb2Y,2017-12-14,159370,9582,156,1034,0.9839802834257547,0.006488046683817531,Science & Technology,2
Z9cB0TjfIkM,2017-11-29,1080388,42665,597,4351,0.9862003605935925,0.004027256874382166,Film & Animation,7
ZANqw73F9Pw,2018-04-03,648858,19938,294,986,0.9854685646500593,0.0015195928847297868,Entertainment,5
ZAQs-ctOqXQ,2017-11-14,295639,8011,638,1256,0.9262342467337265,0.004248424598919628,Comedy,5
ZB7_1CoKntI,2017-12-22,1529801,134986,642,8941,0.995266464151945,0.005844551023303031,Comedy,12
ZBXZojt6dpM,2017-12-01,65783,3822,89,229,0.9772436716952186,0.0034811425444263716,Education,6
ZCEgDAYzyRw,2018-04-06,1351193,58619,1508,2998,0.9749197531890831,0.0022187799966400064,Comedy,11
ZCPwpcurYns,2018-03-19,3520365,255975,3514,22873,0.9864580001464417,0.006497337634023745,Entertainment,14
ZDk03lHV47Q,2018-01-29,97322,4941,239,545,0.9538610038610038,0.005599967119459115,Howto & Style,6
ZEWi-0Q_bpg,2018-01-17,91984,902,65,549,0.9327817993795243,0.0059684292920507915,Sports,2
ZEkImgh--PE,2018-04-07,970186,95674,1828,5882,0.9812516666324793,0.006062754976880722,Music,13
ZGmmiuiVEnU,2018-02-07,296104,5743,82,282,0.9859227467811159,0.0009523680868883906,Entertainment,1
ZJDMWVZta3M,2017-11-19,4707527,157931,2072,23205,0.9870502428079474,0.004929339757371545,Film & Animation,10
ZJkc_C5-Cd8,2018-01-22,2167311,24918,6491,6076,0.7933394886815881,0.0028034739822757324,Entertainment,7
ZKUerb6IH4Y,2017-12-12,76446,3318,114,150,0.9667832167832168,0.0019621693744604034,Howto & Style,3
ZKWDCyVbnoM,2018-03-17,723555,14400,169,611,0.9884000274555563,0.000844441680314558,Film & Animation,13
ZLFak6N04GY,2017-12-14,60586,4183,49,288,0.9884215500945179,0.004753573432806259,Music,7
ZLgE9FBOtTY,2017-12-15,276511,8780,502,1681,0.9459168282697694,0.00607932414985299,Entertainment,3
ZO4CMPCmFDE,2018-02-23,674629,11308,267,767,0.9769330453563715,0.0011369211818644026,Entertainment,7
ZOBvRs4btvE,2017-12-15,1092539,27133,2189,2106,0.9253461564695451,0.0019276199751221696,Music,1
ZP57Kn9eAAQ,2018-04-27,228367,934,245,63,0.7921967769296013,0.00027587173278100603,Education,5
ZPgh9uKSva8,2018-03-12,505974,11114,1701,1432,0.8672649239172844,0.0028301849502148334,People & Blogs,4
ZQ-YX-5bAs0,2018-04-24,1061349,18085,1477,2936,0.9244964727532972,0.0027662908242246423,Entertainment,4
ZQcaYYHqrUY,2018-02-22,759949,31324,1960,4117,0.9411128470135801,0.005417468803827625,Comedy,5
ZR47jsUqUzo,2018-04-14,1427300,140863,2007,19446,0.9859522642962133,0.013624325649828347,Entertainment,4
ZT0CCaKDxjg,2018-04-04,1089884,47524,2308,5886,0.9536843795151709,0.00540057474006408,Comedy,12
ZTwOsL-pVzU,2017-12-16,59923,2069,65,490,0.9695407685098407,0.00817716068955159,Howto & Style,2
ZUFRInhV4YE,2018-03-22,249221,6236,303,457,0.9536626395473314,0.0018337138523639661,Comedy,1
ZUV53Nn3PhA,2018-04-30,177764,3308,252,483,0.9292134831460674,0.002717085574131995,Science & Technology,9
ZWAkzvL5Ho4,2017-12-11,858674,18889,4203,3512,0.8179889139095791,0.004090027181444879,Entertainment,3
ZWGh7si0Y50,2017-12-16,88236,1500,93,159,0.9416195856873822,0.0018019855841153272,Entertainment,4
ZWMp9BpWODk,2018-01-24,467114,11022,631,2505,0.9458508538573758,0.005362716595948741,Gaming,5
ZWllUdFLzXU,2017-12-21,73662,968,87,316,0.9175355450236967,0.0042898645163042,Sports,7
ZXEmAGAV8kA,2018-01-17,49536,503,127,20,0.7984126984126985,0.00040374677002583977,Autos & Vehicles,4
ZYCDNf1a-kY,2017-12-10,9423,785,17,129,0.9788029925187033,0.013689907672715695,Entertainment,1
ZYKUXMAou3Q,2018-02-02,225051,3075,702,1439,0.8141382049245433,0.006394106224811265,Nonprofits & Activism,4
ZYXIAzqOgoY,2018-01-17,136370,8940,198,1642,0.9783322390019698,0.012040771430666569,Howto & Style,7
ZZIq3bSOD_g,2017-12-23,26117,833,20,205,0.9765533411488863,0.007849293563579277,Sports,5
Z_kfM-BmVzQ,2018-02-08,402547,7271,60,695,0.9918155776838085,0.0017265064700519442,People & Blogs,8
Zb0wnYnrMHg,2018-01-30,410484,8320,585,1307,0.9343065693430657,0.0031840461503980667,Science & Technology,4
Zb1ShTFP198,2018-02-15,592790,8126,455,926,0.9469758769374199,0.0015621046238971643,Entertainment,7
ZcCp7488puc,2018-04-01,706458,84037,723,6531,0.9914700330344502,0.009244710938229874,Music,12
ZeGNvhAsUW8,2017-12-14,90378,9366,188,839,0.9803223780615449,0.009283232645112749,Music,5
ZfHiw_LFNGw,2017-11-30,1488650,8946,2911,1650,0.7544910179640718,0.0011083867934034192,Entertainment,8
Zfpf5dnYA4Q,2018-02-26,121034,1878,105,251,0.9470499243570348,0.002073797445345936,Science & Technology,7
Zh4c5IrllBg,2017-12-07,1382057,65739,1198,6308,0.9821025740621778,0.004564211172187544,Film & Animation,7
ZhEz1cvC1rc,2018-05-21,2297532,92920,3157,42668,0.9671409390384795,0.018571232087300635,Gaming,14
ZhtQAeRH8XE,2018-01-06,43693,2110,81,449,0.9630305796439982,0.010276245622868652,Film & Animation,4
Zi9MkiQzl20,2017-12-10,84275,787,74,77,0.9140534262485482,0.0009136754672204094,Entertainment,6
Zjp0mdMeIPU,2018-01-06,753555,132790,705,10425,0.9947189033297127,0.013834424826323228,Music,4
ZkPSbp3zTfo,2017-11-21,2364742,49833,2782,5252,0.9471253444835123,0.002220961102733406,Entertainment,8
Zn99TMv0vac,2018-02-05,24042,300,66,44,0.819672131147541,0.0018301306047749772,Science & Technology,6
ZnQGzfrEpsc,2017-12-13,719962,23271,256,877,0.9891188846856803,0.001218119845214053,Entertainment,1
ZnkiHQLI0w0,2018-02-07,576183,23606,311,688,0.9869966969101476,0.0011940650800179803,Howto & Style,5
ZnvGy6pcGxs,2018-05-08,232812,3353,76,168,0.9778361038203558,0.0007216122880263904,Sports,7
Zo9rgbn0SMs,2018-04-06,170279,26441,297,1576,0.988892213329344,0.009255398493061388,Film & Animation,11
ZoYVZmKSYFg,2018-02-14,616218,30547,424,2584,0.9863097736592296,0.00419332119477198,Pets & Animals,2
Zo_mpwmashg,2018-01-12,1638522,52244,5594,6733,0.9032815795843563,0.004109191088065952,Comedy,6
ZpMNJbt3QDE,2017-12-22,25610,1401,18,75,0.9873150105708245,0.0029285435376805937,News & Politics,10
ZpS-w6BxN-U,2017-11-18,178325,1641,83,178,0.9518561484918794,0.0009981774849292023,Comedy,1
ZqOtqz8bSDk,2018-03-08,477492,10633,232,704,0.9786470317533364,0.0014743702512293399,Entertainment,11
Zr4md5OqL60,2018-02-03,3199087,5552,1079,705,0.8372794450309154,0.00022037537584942204,Entertainment,7
ZrP0Mqj9U_c,2018-04-03,183950,9268,53,704,0.9943139148160068,0.0038271269366675726,Education,5
ZsN1V9Hjfvg,2017-12-24,44133,645,33,75,0.9513274336283186,0.0016994086058051798,Entertainment,11
ZsvViZgVXL8,2018-02-03,354320,727,127,268,0.8512880562060889,0.0007563784149920976,Entertainment,6
ZtiCq8S0hq4,2018-02-04,201784,940,39,442,0.9601634320735445,0.002190461087103041,People & Blogs,5
ZurW-Uc6Lc0,2018-01-30,431596,20372,325,2935,0.9842972411460598,0.006800341059694714,Howto & Style,5
ZvdTNDMru78,2017-11-21,16456,299,44,40,0.8717201166180758,0.0024307243558580457,News & Politics,1
Zvg6b6q1s-Y,2018-01-26,516574,5680,263,2063,0.955746256099613,0.003993619500787883,Sports,1
ZwoDYJWWXW0,2018-03-24,811636,77032,1537,7021,0.980437577161476,0.008650429502880601,Music,15
Zx7p_tmWlq0,2017-12-01,10179,67,27,0,0.7127659574468085,0.0,News & Politics,7
Zxag9p-63RU,2017-11-23,1042458,4398,185,450,0.9596334278856644,0.000431672067363865,Entertainment,2
ZzGqFF1IXgc,2018-02-09,852597,17605,520,896,0.9713103448275862,0.0010509068176406907,People & Blogs,3
ZzO8VAOJs4U,2018-03-01,292875,2543,69,362,0.973583460949464,0.0012360221937686726,Entertainment,2
ZzO9skEYqwY,2017-12-23,21798,1268,6,156,0.9952904238618524,0.007156619873382879,Science & Technology,4
ZzefeQ0v5wg,2018-03-02,1072782,40791,984,3821,0.9764452423698384,0.0035617674420338895,Science & Technology,1
Zzi4EQKBbOY,2017-12-11,186943,5952,159,519,0.9739813451153657,0.0027762473053283623,Education,5
_-aDHxoblr4,2017-11-14,144418,11758,89,1014,0.9924875495906137,0.007021285435333546,Education,6
_0Wz8e4W-oE,2018-03-02,1494832,111812,805,10312,0.992851878490814,0.006898434071521081,Comedy,14
_0p3gPzPGNs,2017-12-08,163261,447,62,57,0.8781925343811395,0.00034913420841474696,People & Blogs,4
_1mIPOYZzfo,2018-01-20,834081,8576,727,4767,0.9218531656454907,0.005715272257730364,Entertainment,4
_3rb5IKvkUw,2018-03-15,423265,10527,196,950,0.9817215331530356,0.0022444567823940087,Entertainment,4
_6lGaYh71g4,2018-02-22,253735,12593,231,2316,0.9819868995633187,0.009127633160580921,Travel & Events,11
_72fqgEevOo,2017-12-08,272166,4921,1478,1068,0.7690264103766213,0.003924075747889156,People & Blogs,7
_7985zBEM3o,2018-01-22,3702942,161760,1414,13839,0.9913344037653058,0.003737298612832715,People & Blogs,5
_7QuvSK-A5E,2018-02-14,1456094,70620,1303,6080,0.9818834030838536,0.004175554600183779,Howto & Style,7
_9krQvcXKO4,2018-01-06,71452,5744,48,208,0.9917127071823204,0.0029110451771818843,Comedy,2
_ASpoeFRTZ0,2017-12-12,208400,10418,269,1839,0.9748292317769253,0.008824376199616122,Education,6
_AghmSP95nI,2018-04-25,133106,1339,107,767,0.926002766251729,0.005762324763722146,Entertainment,4
_BVAJ3PXZ1k,2017-11-16,533940,12633,597,1828,0.954875283446712,0.003423605648574746,News & Politics,1
_C14eXiZQWo,2018-04-15,388955,11037,107,278,0.9903984206748025,0.000714735637798717,Entertainment,1
_CFJ1u-DIBc,2018-03-05,128591,2924,316,564,0.9024691358024691,0.004385999020149155,Science & Technology,7
